review_id,listing_id,user_id,review_text
R02576,L0545,U0051,Solid place to stay for the price. Getting to Rockefeller Center took longer than expected but otherwise no complaints.
R02577,L0545,U0051,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.
R02578,L0545,U0039,Loved this place! The neighborhood (SoHo) was vibrant and walkable. TV made the stay so comfortable.
R02579,L0546,U0238,Good location near Clark/Lake L but the apartment was smaller than expected. The Smoke alarm was nice though.
R02580,L0546,U0079,Perfect for our family trip. Close to Chicago Riverwalk and the host was incredibly responsive. Highly recommend.
R02581,L0546,U0079,One of the best Airbnbs we have stayed at. The location near Clark/Lake L made getting around so easy.
R02582,L0546,U0234,The space was immaculate and the location is unbeatable. Easy access to Chicago Riverwalk and great local dining.
R02583,L0546,U0026,Spacious and well-maintained. Walking distance to Clark/Lake L and several great restaurants. Highly recommend for anyone visiting Chicago.
R02584,L0546,U0238,Nice host and good communication. The space itself was okay but not extraordinary for the price in Chicago.
R02585,L0546,U0238,Amazing stay! We could walk to Chicago Riverwalk in under 15 minutes. The apartment had everything we needed.
R02586,L0547,U0190,The place was clean and functional. Not as close to Chinatown as I expected but transit was accessible.
R02587,L0547,U0123,Fantastic place for a business getaway. The WiFi was a highlight and the neighborhood felt very safe.
R02588,L0547,U0112,Stayed here for a week and loved every minute. North Beach has so much character. Great coffee shops nearby.
R02589,L0547,U0062,Loved this place! The neighborhood (North Beach) was vibrant and walkable. WiFi made the stay so comfortable.
R02590,L0548,U0179,"Great location, just 5 minutes from Coconut Grove Metrorail. The Dishwasher was a huge plus. Would definitely stay here again!"
R02591,L0548,U0140,Average Airbnb experience. Clean and safe area in Little Havana. Nothing special but nothing bad either.
R02592,L0548,U0140,This was our second time booking this place and it was just as great. Love the Little Havana area.
R02593,L0548,U0140,Fine for a short stay. The Dishwasher worked well but the street noise at night was noticeable.
R02594,L0548,U0224,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.
R02595,L0548,U0224,Loved this place! The neighborhood (Little Havana) was vibrant and walkable. Dishwasher made the stay so comfortable.
R02596,L0548,U0140,Amazing stay! We could walk to Jungle Island in under 15 minutes. The apartment had everything we needed.
R02597,L0549,U0221,Fantastic place for a business getaway. The Dryer was a highlight and the neighborhood felt very safe.
R02598,L0549,U0221,"Wonderful host, beautiful space in Castro. Loved having Dryer available. Will be back!"
R02599,L0550,U0189,Amazing stay! We could walk to Faneuil Hall in under 15 minutes. The apartment had everything we needed.
R02600,L0550,U0189,Stayed here for a week and loved every minute. Seaport has so much character. Great coffee shops nearby.
R02601,L0550,U0189,Stayed here for a week and loved every minute. Seaport has so much character. Great coffee shops nearby.
R02602,L0550,U0075,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again."
R02603,L0550,U0189,Fine for a short stay. The Hair dryer worked well but the street noise at night was noticeable.
R02604,L0550,U0075,Good location near Park Street but the apartment was smaller than expected. The Hair dryer was nice though.
R02605,L0551,U0241,Super cozy place with all the amenities you could want. Wynwood is such a fun area to explore.
R02606,L0551,U0241,Spacious and well-maintained. Walking distance to Civic Center Metrorail and several great restaurants. Highly recommend for anyone visiting Miami.
R02607,L0551,U0199,One of the best Airbnbs we have stayed at. The location near Civic Center Metrorail made getting around so easy.
R02608,L0551,U0199,The space was immaculate and the location is unbeatable. Easy access to Vizcaya Museum and great local dining.
R02609,L0551,U0199,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again."
R02610,L0551,U0241,"Wonderful host, beautiful space in Wynwood. Loved having Carbon monoxide alarm available. Will be back!"
R02611,L0552,U0061,The neighborhood (SOMA) did not feel safe at night. Would not recommend for families.
R02612,L0552,U0096,"Exactly as described. Clean, spacious, and the Hair dryer was a nice touch. Great value for San Francisco."
R02613,L0552,U0064,The listing description was misleading. Said walking distance to Golden Gate Park but it was over 30 minutes on foot.
R02614,L0552,U0123,Beautiful apartment in a great part of San Francisco. The host thought of everything. Five stars all around.
R02615,L0553,U0127,"Wonderful host, beautiful space in Pilsen. Loved having Kitchen available. Will be back!"
R02616,L0553,U0127,Location is convenient but the apartment felt a bit dated. Pilsen has great restaurants though which made up for it.
R02617,L0553,U0001,The space was immaculate and the location is unbeatable. Easy access to Chicago Riverwalk and great local dining.
R02618,L0553,U0127,Location is convenient but the apartment felt a bit dated. Pilsen has great restaurants though which made up for it.
R02619,L0553,U0127,"Great location, just 5 minutes from Clark/Lake L. The Kitchen was a huge plus. Would definitely stay here again!"
R02620,L0554,U0084,Pretty good overall. Close to Kenmore which was essential. Would have liked more kitchen supplies.
R02621,L0554,U0147,Couldn't have asked for a better stay. The Crib was perfect and Boston Public Garden was right around the corner.
R02622,L0555,U0134,Beautiful apartment in a great part of Boston. The host thought of everything. Five stars all around.
R02623,L0555,U0134,"Great location, just 16 minutes from Downtown Crossing. The Free parking was a huge plus. Would definitely stay here again!"
R02624,L0555,U0134,Location is convenient but the apartment felt a bit dated. Back Bay has great restaurants though which made up for it.
R02625,L0555,U0134,Super cozy place with all the amenities you could want. Back Bay is such a fun area to explore.
R02626,L0556,U0080,Perfect for our leisure trip. Close to Statue of Liberty Ferry and the host was incredibly responsive. Highly recommend.
R02627,L0556,U0080,"Great location, just 21 minutes from Grand Central. The BBQ grill was a huge plus. Would definitely stay here again!"
R02628,L0556,U0017,Too far from public transit. The walk to Grand Central was much longer than the listing claimed.
R02629,L0556,U0189,Spacious and well-maintained. Walking distance to Grand Central and several great restaurants. Highly recommend for anyone visiting New York.
R02630,L0556,U0176,"Wonderful host, beautiful space in Chelsea. Loved having BBQ grill available. Will be back!"
R02631,L0557,U0168,Solid place to stay for the price. Getting to MIT Campus took longer than expected but otherwise no complaints.
R02632,L0557,U0168,Pretty good overall. Close to North Station which was essential. Would have liked more kitchen supplies.
R02633,L0557,U0168,Couldn't have asked for a better stay. The Coffee maker was perfect and MIT Campus was right around the corner.
R02634,L0557,U0168,The space was immaculate and the location is unbeatable. Easy access to MIT Campus and great local dining.
R02635,L0557,U0168,Loved this place! The neighborhood (Jamaica Plain) was vibrant and walkable. Coffee maker made the stay so comfortable.
R02636,L0557,U0151,Not worth the price for Boston. The Coffee maker was broken and it took days to get a response from the host.
R02637,L0558,U0125,The place was clean and functional. Not as close to Boston Common as I expected but transit was accessible.
R02638,L0558,U0125,Loved this place! The neighborhood (Jamaica Plain) was vibrant and walkable. Free parking made the stay so comfortable.
R02639,L0558,U0043,Super cozy place with all the amenities you could want. Jamaica Plain is such a fun area to explore.
R02640,L0558,U0025,"Great location, just 13 minutes from Charles/MGH. The Free parking was a huge plus. Would definitely stay here again!"
R02641,L0558,U0025,Fine for a short stay. The Free parking worked well but the street noise at night was noticeable.
R02642,L0559,U0119,Super cozy place with all the amenities you could want. East Village is such a fun area to explore.
R02643,L0559,U0072,Amazing stay! We could walk to Central Park in under 15 minutes. The apartment had everything we needed.
R02644,L0559,U0247,The space was immaculate and the location is unbeatable. Easy access to Central Park and great local dining.
R02645,L0560,U0049,Spacious and well-maintained. Walking distance to Vizcaya Metrorail and several great restaurants. Highly recommend for anyone visiting Miami.
R02646,L0560,U0049,Super cozy place with all the amenities you could want. Midtown is such a fun area to explore.
R02647,L0560,U0056,The space was immaculate and the location is unbeatable. Easy access to Key Biscayne Beach and great local dining.
